ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192527,KALNA MUNICIPALITY,Urban,1,cat1,PS (I-V),1,Department of Education,1,General,135,143,143,145,138,140,0,0,0,0,0,0,0,0,158,156,138,123,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192528,KATWA MUNICIPALITY,Urban,1,cat1,PS (I-V),1,Department of Education,1,General,136,137,179,222,227,217,0,0,0,0,0,0,0,0,217,209,220,224,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192529,MEMARI MUNICIPALITY,Urban,1,cat1,PS (I-V),1,Department of Education,1,General,56,66,88,94,94,101,29,0,0,0,0,0,0,0,116,110,85,132,18,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192524,BURDWAN MUNICIPALITY,Urban,1,cat1,PS (I-V),3,Local body,1,General,98,98,97,95,83,70,0,0,0,0,0,0,0,0,146,128,100,125,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192525,DAINHAT MUNICIPALITY,Urban,1,cat1,PS (I-V),3,Local body,1,General,18,23,12,8,11,9,0,0,0,0,0,0,0,0,10,10,12,10,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192526,GUSHKARA MUNICIPALITY,Urban,1,cat1,PS (I-V),3,Local body,1,General,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192528,KATWA MUNICIPALITY,Urban,1,cat1,PS (I-V),3,Local body,1,General,72,68,59,66,53,55,0,0,0,0,0,0,0,0,64,64,51,55,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192501,AUSGRAM-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,15,22,15,16,10,5,0,0,0,0,0,0,0,0,6,11,11,6,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192502,AUSGRAM-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,127,118,63,36,27,23,1,0,0,0,0,0,0,0,52,30,25,25,4,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192503,BHATAR,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,15,13,6,4,7,13,0,0,0,0,0,0,0,0,5,8,6,6,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192504,BURDWAN-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,221,175,68,58,41,36,0,0,0,0,0,0,0,0,50,56,47,35,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192505,BURDWAN-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,98,125,40,36,35,30,14,0,0,0,0,0,0,0,50,41,21,17,11,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192506,GALSI-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,108,83,66,39,58,34,0,0,0,0,0,0,0,0,60,29,36,40,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192507,GALSI-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,99,86,94,68,63,42,0,0,0,0,0,0,0,0,73,55,55,54,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192508,JAMALPUR,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,143,121,55,53,53,39,3,0,0,0,0,0,0,0,47,54,49,39,3,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192509,KALNA-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,297,241,89,68,88,60,7,0,0,0,0,0,0,0,73,79,73,56,12,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192510,KALNA-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,201,190,88,98,73,62,9,0,0,0,0,0,0,0,86,72,74,62,6,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192511,KATWA-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,188,142,77,73,55,37,1,0,0,0,0,0,0,0,51,55,32,28,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192512,KATWA-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,239,162,45,81,52,42,0,0,0,0,0,0,0,0,39,48,35,35,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192513,KETUGRAM-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,353,260,129,118,86,79,9,0,0,0,0,0,0,0,85,102,62,43,5,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192514,KETUGRAM-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,162,123,84,58,46,45,0,0,0,0,0,0,0,0,63,58,38,38,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192515,KHANDOGHOSH,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,228,172,153,87,82,72,0,0,0,0,0,0,0,0,116,75,41,58,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192516,MEMARI-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,188,131,82,66,66,48,25,0,0,0,0,0,0,0,67,65,56,45,16,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192517,MEMARI-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,126,87,63,47,49,32,0,0,0,0,0,0,0,0,37,32,23,32,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192518,MONGALKOTE,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,241,175,97,79,75,78,1,0,0,0,0,0,0,0,59,52,53,51,2,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192519,MONTESWAR,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,292,189,112,87,81,53,5,0,0,0,0,0,0,0,67,82,45,44,2,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192520,PURBASTHALI-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,407,375,117,126,89,95,0,0,0,0,0,0,0,0,119,104,86,67,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192521,PURBASTHALI-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,548,397,178,137,125,80,6,0,0,0,0,0,0,0,116,110,87,60,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192522,RAINA-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,208,138,129,155,110,87,0,0,0,0,0,0,0,0,86,83,74,58,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192523,RAINA-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,24,12,4,6,6,0,0,0,0,0,0,0,0,0,6,6,4,2,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192524,BURDWAN MUNICIPALITY,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,891,623,347,292,290,239,0,0,0,0,0,0,0,0,272,241,188,199,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192525,DAINHAT MUNICIPALITY,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,90,79,23,16,29,9,0,0,0,0,0,0,0,0,13,15,29,17,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1925,PURBA BARDHAMAN,192527,KALNA MUNICIPALITY,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),1,General,215,219,66,60,34,21,0,0,0,0,0,0,0,0,48,39,34,38,0,0,0,0,0,0,0,0
